x_star,y_star,u_star,v_star,p_star,bc_tag
18,0.114167,1.91486,1.3872e-11,1.16606e-44,2
18,0.0887963,2.00493,1.14614e-11,1.51399e-44,2
18,0.190278,1.50952,1.70966e-11,-4.06462e-46,2
18,0.139537,1.80226,1.56318e-11,8.69563e-45,2
18,0.164907,1.66715,1.67429e-11,5.64541e-45,2
17.9803,0.107882,1.93927,1.35695e-11,0.688496,0
17.9803,0.131398,1.84084,1.5429e-11,0.68849,0
18,0.266389,0.901521,1.2657e-11,-1.35073e-44,2
18,0.241019,1.12671,1.48749e-11,-1.2616e-44,2
18,0.0634259,2.07249,8.56188e-12,1.89665e-44,2
17.9803,0.0843649,2.01835,1.11786e-11,0.688496,0
18,0.215648,1.32937,1.63946e-11,-1.15363e-44,2
17.9767,0.186064,1.53726,1.75774e-11,0.816676,0
17.9766,0.157786,1.70735,1.69746e-11,0.817023,0
17.9557,0.1038,1.95438,1.42517e-11,1.54892,0
17.9564,0.131124,1.8421,1.66834e-11,1.52696,0
17.9766,0.234202,1.18337,1.58424e-11,0.819216,0
18,0.291759,0.653817,9.75026e-12,-2.35906e-44,2
17.9766,0.263923,0.924392,1.32431e-11,0.819318,0
18,0.31713,0.383594,6.19016e-12,-2.76084e-44,2
18,0.0380556,2.11752,5.25697e-12,2.08772e-44,2
17.9795,0.0553948,2.08918,7.69565e-12,0.717799,0
17.9556,0.0755867,2.04291,1.09734e-11,1.55369,0
17.9581,0.210637,1.36674,1.83544e-11,1.46559,0
17.9473,0.180756,1.57132,1.97235e-11,1.84546,0
17.9271,0.140951,1.79533,2.01796e-11,2.5491,0
17.9277,0.0991503,1.97089,1.57881e-11,2.52916,0
18,0.35,1.56639e-31,2.78806e-42,-8.86824e-44,2
17.9435,0.260438,0.956363,1.59485e-11,1.97761,0
17.9736,0.295113,0.619384,9.69705e-12,0.922509,0
18,0.0126852,2.14004,1.72004e-12,2.05948e-44,2
17.9795,0.0314346,2.12557,4.44415e-12,0.717799,0
17.951,0.0455116,2.10662,7.02326e-12,1.71365,0
17.9299,0.0615118,2.07667,1.03072e-11,2.45093,0
17.9181,0.220644,1.29124,2.28336e-11,2.86428,0
17.8915,0.178855,1.58328,2.75138e-11,3.79542,0
17.8952,0.12663,1.86236,2.2832e-11,3.66674,0
17.8952,0.0796114,2.03199,1.58057e-11,3.66674,0
17.9232,0.35,3.46037e-31,7.58839e-32,2.68524,3
17.8852,0.290258,0.669097,1.83269e-11,4.01739,0
17.959,0.00789245,2.14177,1.17733e-12,1.4351,0
18,-0.0126852,2.14004,-1.57893e-12,1.31843e-44,2
17.9817,-0.00530724,2.14236,-6.44878e-13,0.640633,0
17.9169,0.0341182,2.12249,6.30692e-12,2.90746,0
17.8481,0.247163,1.07423,3.3106e-11,5.31396,0
17.8572,0.158735,1.7021,3.24746e-11,4.99582,0
17.813,0.196117,1.47006,4.38645e-11,6.54332,0
17.8468,0.1126,1.92107,2.77318e-11,5.35971,0
17.8285,0.0541342,2.09159,1.61049e-11,6.00002,0
17.864,0.0176755,2.13739,4.42802e-12,4.75921,0
17.8304,0.35,3.93028e-31,1.90403e-31,5.93206,3
17.8047,0.292121,0.650122,3.02123e-11,6.8315,0
17.9344,-0.0128833,2.13995,-2.19339e-12,2.29629,0
17.9607,-0.0259547,2.13107,-3.85743e-12,1.3758,0
18,-0.0380556,2.11752,-5.27892e-12,3.39957e-44,2
17.8952,-0.0144254,2.13922,-3.0143e-12,3.66672,0
17.8359,-0.0351711,2.12122,-1.01673e-11,5.73987,0
17.7613,0.239752,1.13736,5.26329e-11,8.34971,0
17.7613,0.154657,1.72445,5.15321e-11,8.35086,0
17.7882,0.0955993,1.98299,3.25052e-11,7.41121,0
17.775,0.0186324,2.13678,7.36142e-12,7.8725,0
17.7011,0.290631,0.665313,4.69278e-11,10.4559,0
17.7307,0.35,4.07261e-31,3.13401e-31,9.42287,3
17.9365,-0.04966,2.09972,-8.13674e-12,2.21985,0
17.9795,-0.0553948,2.08918,-7.80544e-12,0.717799,0
18,-0.0634259,2.07249,-8.64853e-12,1.85005e-44,2
17.8952,-0.0614438,2.07682,-1.25212e-11,3.66671,0
17.7613,-0.0613065,2.07711,-2.45832e-11,8.35161,0
17.8468,-0.0794504,2.03244,-2.07908e-11,5.35967,0
17.6879,0.19828,1.45513,7.30934e-11,10.9195,0
17.7011,0.106353,1.945,4.98625e-11,10.4568,0
17.7011,-0.00994647,2.14113,-4.98006e-12,10.4567,0
17.6166,0.25,1.04956,8.19029e-11,13.4124,0
17.6309,0.35,4.07261e-31,4.29505e-31,12.9137,3
17.9556,-0.0755868,2.04291,-1.09672e-11,1.55369,0
17.9277,-0.0787481,2.03438,-1.30348e-11,2.52913,0
17.9803,-0.0843647,2.01835,-1.12175e-11,0.68849,0
17.6673,-0.077326,2.03826,-4.25995e-11,11.6387,0
18,-0.0887963,2.00493,-1.15122e-11,1.46726e-44,2
17.8952,-0.108462,1.93707,-2.03978e-11,3.6667,0
17.7966,-0.145008,1.77503,-4.24139e-11,7.11774,0
17.7222,-0.14725,1.76357,-5.83295e-11,9.72012,0
17.8572,-0.143181,1.78424,-3.07856e-11,4.99586,0
17.6309,0.05,2.09912,3.14181e-11,12.9137,0
17.6024,0.15,1.74927,8.48931e-11,13.911,0
17.5739,-0.05,2.09912,-3.62892e-11,14.9084,0
17.5311,0.25,1.04956,1.00008e-10,16.4045,0
17.5311,0.35,4.07261e-31,5.45608e-31,16.4045,3
17.9803,-0.107882,1.93927,-1.3577e-11,0.688496,0
17.9564,-0.109864,1.93172,-1.48608e-11,1.52694,0
17.6309,-0.15,1.74927,-7.89567e-11,12.9137,0
17.6309,-0.25,1.04956,-7.83349e-11,12.9137,0
18,-0.114167,1.91486,-1.38606e-11,1.16245e-44,2
17.9271,-0.14095,1.79533,-2.01971e-11,2.54907,0
17.813,-0.196117,1.47006,-4.38904e-11,6.54332,0
17.7613,-0.239752,1.13736,-5.27114e-11,8.34971,0
17.8915,-0.178856,1.58328,-2.75632e-11,3.79546,0
17.5026,-0.15,1.74927,-1.06275e-10,17.4019,0
17.5311,0.15,1.74927,1.00594e-10,16.4045,0
17.5311,0.05,2.09912,3.98693e-11,16.4045,0
17.4883,-0.05,2.09912,-4.37894e-11,17.9005,0
17.4313,0.35,4.07261e-31,6.61711e-31,19.8953,3
17.4313,0.25,1.04956,1.21797e-10,19.8953,0
17.9803,-0.131398,1.84084,-1.54394e-11,0.688496,0
17.5454,-0.25,1.04956,-9.71589e-11,15.9058,0
17.6309,-0.35,4.07261e-31,-4.29505e-31,12.9137,3
17.7011,-0.290631,0.665312,-4.70555e-11,10.4559,0
18,-0.139537,1.80226,-1.56554e-11,9.57054e-45,2
17.9766,-0.157786,1.70735,-1.70082e-11,0.817023,0
17.9271,-0.177965,1.58884,-2.20271e-11,2.5491,0
17.8481,-0.2361,1.16776,-3.43613e-11,5.31393,0
17.7952,-0.293525,0.635738,-3.10265e-11,7.16637,0
17.9267,-0.230572,1.21289,-2.09952e-11,2.56588,0
17.4313,-0.15,1.74927,-1.21742e-10,19.8953,0
17.4313,-0.25,1.04956,-1.21854e-10,19.8953,0
17.4028,0.15,1.74927,1.27988e-10,20.8927,0
17.4313,0.05,2.09912,4.85637e-11,19.8953,0
17.3743,-0.05,2.09912,-5.35951e-11,21.89,0
17.3315,0.15,1.74927,1.43334e-10,23.3861,0
17.3315,0.35,4.07261e-31,7.77814e-31,23.3861,3
17.3315,0.25,1.04956,1.42619e-10,23.3861,0
17.5311,-0.35,4.07261e-31,-5.45608e-31,16.4045,3
17.7307,-0.35,4.07261e-31,-3.13401e-31,9.42287,3
17.4313,-0.35,4.07261e-31,-6.61711e-31,19.8953,3
17.9681,-0.182109,1.56273,-1.80207e-11,1.11551,0
18,-0.164907,1.66715,-1.67938e-11,5.40079e-45,2
17.9581,-0.210637,1.36674,-1.8324e-11,1.46559,0
17.8852,-0.290258,0.669097,-1.84354e-11,4.01739,0
17.8304,-0.35,3.93028e-31,-1.90403e-31,5.93206,3
17.9766,-0.234202,1.18337,-1.60324e-11,0.819216,0
17.9435,-0.27735,0.797265,-1.35945e-11,1.97759,0
17.3601,-0.15,1.74927,-1.37133e-10,22.3887,0
17.3315,-0.25,1.04956,-1.42869e-10,23.3861,0
17.3315,-0.35,4.07261e-31,-7.77814e-31,23.3861,3
17.3315,0.05,2.09912,5.73296e-11,23.3861,0
17.2888,-0.05,2.09912,-6.09606e-11,24.8822,0
17.2318,0.35,4.07261e-31,8.93917e-31,26.8769,3
17.2603,0.15,1.74927,1.58414e-10,25.8795,0
17.2318,0.25,1.04956,1.64855e-10,26.8769,0
18,-0.215648,1.32937,-1.64201e-11,-7.90718e-45,2
18,-0.190278,1.50952,-1.71004e-11,-3.45602e-45,2
18,-0.241019,1.12671,-1.51063e-11,-8.72686e-45,2
17.9232,-0.35,3.46037e-31,-7.58839e-32,2.68524,3
18,-0.266389,0.901521,-1.24636e-11,-3.95507e-44,2
17.9736,-0.295113,0.619384,-9.25055e-12,0.922509,0
17.2318,-0.35,4.07261e-31,-8.93917e-31,26.8769,3
17.2318,-0.15,1.74927,-1.64432e-10,26.8769,0
17.2318,-0.25,1.04956,-1.64817e-10,26.8769,0
17.2318,0.05,2.09912,6.58577e-11,26.8769,0
17.1748,-0.05,2.09912,-7.06696e-11,28.8717,0
17.132,0.25,1.04956,1.85519e-10,30.3677,0
17.132,0.35,4.07261e-31,1.01002e-30,30.3677,3
17.132,0.15,1.74927,1.85997e-10,30.3677,0
18,-0.35,1.56639e-31,-2.86668e-42,-8.26888e-44,2
18,-0.291759,0.653817,-9.34045e-12,-1.4934e-44,2
18,-0.31713,0.383594,-6.11244e-12,-2.30287e-44,2
17.132,-0.35,4.07261e-31,-1.01002e-30,30.3677,3
17.1605,-0.15,1.74927,-1.79853e-10,29.3703,0
17.1177,-0.25,1.04956,-1.89028e-10,30.8664,0
17.132,0.05,2.09912,7.43505e-11,30.3677,0
17.0678,0.1,1.96793,1.49897e-10,32.6118,0
17.0892,-0.05,2.09912,-7.81952e-11,31.8638,0
17.0322,0.35,4.07261e-31,1.12612e-30,33.8585,3
17.0322,0.25,1.04956,2.0745e-10,33.8585,0
17.0037,0.15,1.74927,2.13423e-10,34.8559,0
17.0322,-0.35,4.07261e-31,-1.12612e-30,33.8585,3
17.0322,-0.15,1.74927,-2.06957e-10,33.8585,0
16.9752,-0.05,2.09912,-8.80876e-11,35.8533,0
17.0322,-0.25,1.04956,-2.07642e-10,33.8585,0
16.9894,0.05,2.09912,8.67202e-11,35.3546,0
16.9324,0.35,4.07261e-31,1.24223e-30,37.3493,3
16.9324,0.25,1.04956,2.27977e-10,37.3493,0
16.9324,0.15,1.74927,2.28677e-10,37.3493,0
16.9324,-0.35,4.07261e-31,-1.24223e-30,37.3493,3
16.9324,-0.15,1.74927,-2.28264e-10,37.3493,0
16.8897,-0.05,2.09912,-9.52414e-11,38.8454,0
16.9182,-0.25,1.04956,-2.31894e-10,37.848,0
16.8754,0.05,2.09912,9.64242e-11,39.3441,0
16.8327,0.35,4.07261e-31,1.35833e-30,40.8401,3
16.8469,0.25,1.04956,2.46689e-10,40.3415,0
16.8327,0.15,1.74927,2.50273e-10,40.8401,0
16.8327,-0.35,4.07261e-31,-1.35833e-30,40.8401,3
16.8327,-0.15,1.74927,-2.50236e-10,40.8401,0
16.7756,-0.05,2.09912,-1.04893e-10,42.8349,0
16.8327,-0.25,1.04956,-2.50243e-10,40.8401,0
16.7329,0.15,1.74927,2.71305e-10,44.331,0
16.7329,0.05,2.09912,1.08669e-10,44.331,0
16.7329,0.35,4.07261e-31,1.47443e-30,44.331,3
16.7329,0.25,1.04956,2.71722e-10,44.331,0
16.7756,-0.2,1.44315,-2.88888e-10,42.8349,0
16.7329,-0.35,4.07261e-31,-1.47443e-30,44.331,3
16.6901,-0.05,2.09912,-1.1217e-10,45.827,0
16.7044,-0.15,1.74927,-2.77596e-10,45.3283,0
16.7186,-0.25,1.04956,-2.74515e-10,44.8296,0
16.6331,0.05,2.09912,1.17004e-10,47.8218,0
16.6331,0.15,1.74927,2.92416e-10,47.8218,0
16.6331,0.35,4.07261e-31,1.59054e-30,47.8218,3
16.6188,0.25,1.04956,2.95884e-10,48.3205,0
16.6331,-0.35,4.07261e-31,-1.59054e-30,47.8218,3
16.6331,-0.15,1.74927,-2.92996e-10,47.8218,0
16.5761,-0.05,2.09912,-1.21711e-10,49.8165,0
16.6331,-0.25,1.04956,-2.92626e-10,47.8218,0
16.5333,0.05,2.09912,1.2516e-10,51.3126,0
16.5333,0.25,1.04956,3.13607e-10,51.3126,0
16.5333,0.15,1.74927,3.1458e-10,51.3126,0
16.5333,0.35,4.07261e-31,1.70664e-30,51.3126,3
16.5761,-0.2,1.44315,-3.35385e-10,49.8165,0
16.5333,-0.35,4.07261e-31,-1.70664e-30,51.3126,3
16.5048,-0.15,1.74927,-3.19983e-10,52.3099,0
16.4906,-0.05,2.09912,-1.2941e-10,52.8086,0
16.5191,-0.25,1.04956,-3.17306e-10,51.8113,0
16.4335,0.05,2.09912,1.34028e-10,54.8034,0
16.4478,0.25,1.04956,3.32063e-10,54.3047,0
16.4335,0.15,1.74927,3.35731e-10,54.8034,0
16.4335,0.35,4.07261e-31,1.82274e-30,54.8034,3
16.4335,-0.35,4.07261e-31,-1.82274e-30,54.8034,3
16.4335,-0.15,1.74927,-3.35389e-10,54.8034,0
16.4122,-0.05,2.09912,-1.35851e-10,55.5514,0
16.4193,-0.25,1.04956,-3.38671e-10,55.3021,0
16.3338,0.05,2.09912,1.42915e-10,58.2942,0
16.3338,0.15,1.74927,3.56634e-10,58.2942,0
16.3338,0.25,1.04956,3.57305e-10,58.2942,0
16.3338,0.35,4.07261e-31,1.93885e-30,58.2942,3
16.3338,-0.35,4.07261e-31,-1.93885e-30,58.2942,3
16.3338,-0.25,1.04956,-3.56397e-10,58.2942,0
16.3338,-0.05,2.09912,-1.42512e-10,58.2942,0
16.3338,-0.15,1.74927,-3.57191e-10,58.2942,0
16.2554,0.05,2.09912,1.49491e-10,61.037,0
16.234,0.15,1.74927,3.78424e-10,61.785,0
16.234,0.25,1.04956,3.77358e-10,61.785,0
16.234,0.35,4.07261e-31,2.05495e-30,61.785,3
16.234,-0.05,2.09912,-1.51102e-10,61.785,0
16.234,-0.35,4.07261e-31,-2.05495e-30,61.785,3
16.2482,-0.25,1.04956,-3.74945e-10,61.2863,0
16.234,-0.15,1.74927,-3.78224e-10,61.785,0
16.177,0.05,2.09912,1.56182e-10,63.7798,0
16.1342,0.35,4.07261e-31,2.17105e-30,65.2758,3
16.1627,0.15,1.74927,3.9375e-10,64.2784,0
16.1342,0.25,1.04956,4.00402e-10,65.2758,0
16.1556,-0.05,2.09912,-1.5814e-10,64.5278,0
16.1342,-0.35,4.07261e-31,-2.17105e-30,65.2758,3
16.1342,-0.25,1.04956,-4.00148e-10,65.2758,0
16.1342,-0.15,1.74927,-3.99357e-10,65.2758,0
16.0914,0.05,2.09912,1.63667e-10,66.7719,0
16.0344,0.35,4.07261e-31,2.28716e-30,68.7666,3
16.0344,0.15,1.74927,4.20742e-10,68.7666,0
16.0344,0.25,1.04956,4.21201e-10,68.7666,0
16.0772,-0.05,2.09912,-1.65469e-10,67.2706,0
16.0344,-0.35,4.07261e-31,-2.28716e-30,68.7666,3
15.9774,0.05,2.09912,1.73917e-10,70.7614,0
16.0344,-0.25,1.04956,-4.21097e-10,68.7666,0
16.0629,-0.15,1.74927,-4.14869e-10,67.7692,0
15.9917,-0.05,2.09912,-1.72425e-10,70.2627,0
15.9346,0.35,4.07261e-31,2.40326e-30,72.2574,3
15.9204,0.25,1.04956,4.45439e-10,72.7561,0
15.9346,0.15,1.74927,4.41794e-10,72.2574,0
15.9346,-0.35,4.07261e-31,-2.40326e-30,72.2574,3
15.9346,-0.25,1.04956,-4.41408e-10,72.2574,0
15.9133,-0.05,2.09912,-1.7843e-10,73.0055,0
15.8919,0.05,2.09912,1.80776e-10,73.7535,0
15.9346,-0.15,1.74927,-4.42764e-10,72.2574,0
15.8349,0.25,1.04956,4.63009e-10,75.7482,0
15.8349,0.35,4.07261e-31,2.51936e-30,75.7482,3
15.8349,0.15,1.74927,4.64272e-10,75.7482,0
15.8349,-0.35,4.07261e-31,-2.51936e-30,75.7482,3
15.8491,-0.25,1.04956,-4.60452e-10,75.2496,0
15.8349,-0.05,2.09912,-1.85132e-10,75.7482,0
15.7778,0.05,2.09912,1.89998e-10,77.743,0
15.8064,-0.15,1.74927,-4.70132e-10,76.7456,0
15.7351,0.35,4.07261e-31,2.63546e-30,79.239,3
15.7351,0.25,1.04956,4.84887e-10,79.239,0
15.7066,0.15,1.74927,4.91568e-10,80.2364,0
15.7351,-0.35,4.07261e-31,-2.63546e-30,79.239,3
15.7351,-0.25,1.04956,-4.84459e-10,79.239,0
15.7351,-0.05,2.09912,-1.94068e-10,79.239,0
15.6923,0.05,2.09912,1.97906e-10,80.7351,0
15.7351,-0.15,1.74927,-4.85761e-10,79.239,0
15.6353,0.35,4.07261e-31,2.75157e-30,82.7299,3
15.6353,0.25,1.04956,5.06931e-10,82.7299,0
15.6353,0.15,1.74927,5.06492e-10,82.7299,0
15.6353,-0.35,4.07261e-31,-2.75157e-30,82.7299,3
15.6353,-0.25,1.04956,-5.07416e-10,82.7299,0
15.6353,-0.05,2.09912,-2.02487e-10,82.7299,0
15.6139,0.05,2.09912,2.05098e-10,83.4779,0
15.6068,-0.15,1.74927,-5.12892e-10,83.7272,0
15.5355,0.35,4.07261e-31,2.86767e-30,86.2207,3
15.5213,0.25,1.04956,5.30935e-10,86.7194,0
15.564,0.15,1.74927,5.21236e-10,85.2233,0
15.5355,0.05,2.09912,2.11742e-10,86.2207,0
15.5355,-0.35,4.07261e-31,-2.86767e-30,86.2207,3
15.5355,-0.25,1.04956,-5.26155e-10,86.2207,0
15.5355,-0.15,1.74927,-5.28853e-10,86.2207,0
15.5355,-0.05,2.09912,-2.1129e-10,86.2207,0
15.4357,0.25,1.04956,5.48132e-10,89.7115,0
15.4357,0.35,4.07261e-31,2.98377e-30,89.7115,3
15.4357,0.15,1.74927,5.49914e-10,89.7115,0
15.4357,-0.05,2.09912,-2.19553e-10,89.7115,0
15.4357,0.05,2.09912,2.19104e-10,89.7115,0
15.4357,-0.35,4.07261e-31,-2.98377e-30,89.7115,3
15.45,-0.25,1.04956,-5.45607e-10,89.2128,0
15.4357,-0.15,1.74927,-5.49021e-10,89.7115,0
15.336,0.25,1.04956,5.70209e-10,93.2023,0
15.336,0.35,4.07261e-31,3.09988e-30,93.2023,3
15.336,0.15,1.74927,5.70361e-10,93.2023,0
15.336,0.05,2.09912,2.28286e-10,93.2023,0
15.336,-0.05,2.09912,-2.27786e-10,93.2023,0
15.2576,0.05,2.09912,2.35144e-10,95.9451,0
15.336,-0.35,4.07261e-31,-3.09988e-30,93.2023,3
15.336,-0.25,1.04956,-5.70004e-10,93.2023,0
15.336,-0.15,1.74927,-5.71193e-10,93.2023,0
15.2362,0.35,4.07261e-31,3.21598e-30,96.6931,3
15.2362,0.15,1.74927,5.91352e-10,96.6931,0
15.2362,0.25,1.04956,5.92866e-10,96.6931,0
15.2362,-0.35,4.07261e-31,-3.21598e-30,96.6931,3
15.2362,-0.05,2.09912,-2.36588e-10,96.6931,0
15.1792,0.05,2.09912,2.41574e-10,98.6878,0
15.2362,-0.25,1.04956,-5.93063e-10,96.6931,0
15.2077,-0.15,1.74927,-5.9778e-10,97.6905,0
15.1364,0.35,4.07261e-31,3.33208e-30,100.184,3
15.1649,0.15,1.74927,6.07509e-10,99.1865,0
15.1364,0.25,1.04956,6.12968e-10,100.184,0
15.1364,-0.35,4.07261e-31,-3.33208e-30,100.184,3
15.1364,-0.05,2.09912,-2.4562e-10,100.184,0
15.0794,0.05,2.09912,2.50008e-10,102.179,0
15.1364,-0.25,1.04956,-6.12625e-10,100.184,0
15.1364,-0.15,1.74927,-6.13319e-10,100.184,0
15.0366,0.35,4.07261e-31,3.44819e-30,103.675,3
15.0651,0.15,1.74927,6.28735e-10,102.677,0
15.0224,0.25,1.04956,6.37824e-10,104.173,0
15.0366,-0.35,4.07261e-31,-3.44819e-30,103.675,3
15.0366,-0.25,1.04956,-6.33334e-10,103.675,0
15.0366,-0.05,2.09912,-2.53216e-10,103.675,0
14.9939,0.05,2.09912,2.57334e-10,105.171,0
15.0366,-0.15,1.74927,-6.35773e-10,103.675,0
14.9369,0.35,4.07261e-31,3.56429e-30,107.166,3
14.9369,0.15,1.74927,6.55933e-10,107.166,0
14.9369,0.25,1.04956,6.56256e-10,107.166,0
14.9369,-0.35,4.07261e-31,-3.56429e-30,107.166,3
14.9369,-0.25,1.04956,-6.57243e-10,107.166,0
14.9369,-0.05,2.09912,-2.62182e-10,107.166,0
14.8798,0.05,2.09912,2.67761e-10,109.16,0
14.9083,-0.15,1.74927,-6.62663e-10,108.163,0
14.8371,0.35,4.07261e-31,3.68039e-30,110.656,3
14.8371,0.15,1.74927,6.76672e-10,110.656,0
14.8228,0.25,1.04956,6.80975e-10,111.155,0
14.7943,0.05,2.09912,2.74524e-10,112.152,0
14.8371,-0.35,4.07261e-31,-3.68039e-30,110.656,3
14.8371,-0.25,1.04956,-6.75306e-10,110.656,0
14.8371,-0.15,1.74927,-6.788e-10,110.656,0
14.8371,-0.05,2.09912,-2.70581e-10,110.656,0
14.7373,0.35,4.07261e-31,3.7965e-30,114.147,3
14.7373,0.15,1.74927,6.99091e-10,114.147,0
14.7373,0.25,1.04956,6.99013e-10,114.147,0
14.7373,-0.05,2.09912,-2.78752e-10,114.147,0
14.6803,0.05,2.09912,2.8417e-10,116.142,0
14.7373,-0.35,4.07261e-31,-3.7965e-30,114.147,3
14.7515,-0.25,1.04956,-6.94929e-10,113.648,0
14.7373,-0.15,1.74927,-6.99179e-10,114.147,0
14.6375,0.35,4.07261e-31,3.9126e-30,117.638,3
14.6233,0.25,1.04956,7.23317e-10,118.137,0
14.666,0.15,1.74927,7.14092e-10,116.641,0
14.6375,-0.05,2.09912,-2.87723e-10,117.638,0
14.5948,0.05,2.09912,2.91373e-10,119.134,0
14.6375,-0.35,4.07261e-31,-3.9126e-30,117.638,3
14.6375,-0.15,1.74927,-7.20549e-10,117.638,0
14.6375,-0.25,1.04956,-7.21106e-10,117.638,0
14.5377,0.25,1.04956,7.40034e-10,121.129,0
14.5377,0.35,4.07261e-31,4.0287e-30,121.129,3
14.5377,0.15,1.74927,7.42537e-10,121.129,0
14.5805,-0.2,1.44315,-8.06233e-10,119.633,0
14.5377,-0.05,2.09912,-2.96221e-10,121.129,0
14.4807,0.05,2.09912,3.00905e-10,123.124,0
14.5377,-0.35,4.07261e-31,-4.0287e-30,121.129,3
14.5092,-0.15,1.74927,-7.4842e-10,122.126,0
14.5235,-0.25,1.04956,-7.44289e-10,121.627,0
14.4522,0.25,1.04956,7.59744e-10,124.121,0
14.438,0.35,4.07261e-31,4.14481e-30,124.62,3
14.4094,0.15,1.74927,7.6904e-10,125.617,0
14.438,-0.05,2.09912,-3.04631e-10,124.62,0
14.3952,0.05,2.09912,3.09002e-10,126.116,0
14.438,-0.15,1.74927,-7.64026e-10,124.62,0
